ensembl_gene_id chromosome_name start_position end_position
665 ENSG00000132677 1 156369211 156385219
666 ENSG00000132680 1 155913045 155934413
667 ENSG00000132681 1 160151586 160186980
668 ENSG00000132688 1 156668763 156677407
669 ENSG00000132692 1 156641390 156659532
670 ENSG00000132693 1 159712289 159714589
671 ENSG00000132694 1 156934840 157045742
672 ENSG00000132698 1 156061160 156070504
673 ENSG00000132702 1 156619331 156625725
674 ENSG00000132704 1 157745733 157777132
675 ENSG00000132716 1 160215715 160262549
676 ENSG00000132718 1 155859567 155885199
677 ENSG00000132763 1 45500300 45513382
678 ENSG00000132768 1 43970000 43973369
679 ENSG00000132773 1 45340052 45343973
680 ENSG00000132780 1 45583846 45618904
681 ENSG00000132781 1 45329163 45340893
682 ENSG00000132849 1 61742477 62178675
683 ENSG00000132854 1 62236165 62319434
684 ENSG00000132855 1 62597520 62606313
685 ENSG00000132879 1 11654375 11663327
686 ENSG00000132881 1 16231692 16237183
687 ENSG00000132906 1 15490832 15526534
688 ENSG00000133019 1 239386565 239915452
689 ENSG00000133048 1 203178931 203186704
690 ENSG00000133055 1 203167811 203175826
691 ENSG00000133056 1 204422628 204494805
692 ENSG00000133059 1 205142505 205211702
693 ENSG00000133063 1 203212827 203273641
694 ENSG00000133065 1 205789094 205813748
695 ENSG00000133067 1 202193799 202319781
696 ENSG00000133069 1 205227946 205285632
697 ENSG00000133216 1 22710839 22921500
698 ENSG00000133226 1 24631716 24673281
699 ENSG00000134183 1 109603091 109619929
700 ENSG00000134184 1 109687814 109709039
701 ENSG00000134186 1 108692310 108702928
702 ENSG00000134198 1 115048011 115089503
703 ENSG00000134200 1 115029826 115034302
704 ENSG00000134201 1 109711780 109775428
705 ENSG00000134202 1 109733932 109741038
706 ENSG00000134207 1 114089291 114153880
707 ENSG00000134215 1 107571161 107965180
708 ENSG00000134216 1 111290851 111320566
709 ENSG00000134222 1 109279556 109283186
710 ENSG00000134240 1 119748002 119768905
711 ENSG00000134242 1 113813811 113871753
712 ENSG00000134243 1 109309568 109397918
713 ENSG00000134245 1 112466541 112530165
714 ENSG00000134247 1 116909916 116990353
715 ENSG00000134248 1 110401249 110407942
716 ENSG00000134249 1 119893533 119896515
717 ENSG00000134250 1 119911553 120100779
718 ENSG00000134253 1 117111060 117122587
719 ENSG00000134255 1 111139627 111185104
720 ENSG00000134256 1 117001750 117036552
721 ENSG00000134258 1 117143587 117210960
722 ENSG00000134259 1 115285904 115338770
723 ENSG00000134262 1 113894194 113905201
724 ENSG00000134308 2 9583967 9630997
725 ENSG00000134313 2 8721081 8837630
726 ENSG00000134317 2 9951693 10002277
727 ENSG00000134318 2 11179759 11348330
728 ENSG00000134321 2 6865557 6898239
729 ENSG00000134323 2 15940550 15947007
730 ENSG00000134324 2 11677595 11827409
731 ENSG00000134326 2 6840570 6866635
732 ENSG00000134330 2 9473658 9496543
733 ENSG00000134365 1 196888014 196918713
734 ENSG00000134369 1 201539127 201826969
735 ENSG00000134371 1 193121983 193254815
736 ENSG00000134375 1 201955503 201970664
737 ENSG00000134376 1 197268204 197478455
738 ENSG00000134389 1 196977556 197009678
739 ENSG00000134644 1 30931506 31065991
740 ENSG00000134668 1 31790422 31816022
741 ENSG00000134684 1 32775237 32818031
742 ENSG00000134686 1 33323623 33431095
743 ENSG00000134690 1 37692481 37709719
744 ENSG00000134697 1 37566816 37595937
745 ENSG00000134698 1 35808016 35857890
746 ENSG00000134709 1 59814786 59876322
747 ENSG00000134716 1 59893308 59926773
748 ENSG00000134717 1 52056199 52090716
749 ENSG00000134744 1 52408282 52553487
750 ENSG00000134748 1 52404602 52420836
751 ENSG00000135744 1 230690776 230745576
752 ENSG00000135747 1 246945547 247078811
753 ENSG00000135749 1 232983435 233295725
754 ENSG00000135750 1 233614106 233672514
755 ENSG00000135763 1 229626247 229660200
756 ENSG00000135766 1 231363751 231422287
757 ENSG00000135773 1 230747384 230802003
758 ENSG00000135775 1 230642481 230693982
759 ENSG00000135776 1 229516582 229558707
760 ENSG00000135778 1 232950605 232983882
761 ENSG00000135801 1 229593121 229626047
762 ENSG00000135821 1 182378098 182392206
763 ENSG00000135823 1 180972712 181023121
764 ENSG00000135824 1 182641816 182684587
765 ENSG00000135828 1 182573634 182589256
766 ENSG00000135829 1 182839347 182887982
767 ENSG00000135835 1 180912897 180951614
768 ENSG00000135837 1 179954773 180114875
769 ENSG00000135838 1 182789293 182830384
770 ENSG00000135842 1 184790724 184974508
771 ENSG00000135845 1 172370189 172444086
772 ENSG00000135862 1 183023420 183145592
773 ENSG00000135870 1 173931084 174022357
774 ENSG00000136628 1 219968600 220046530
775 ENSG00000136630 1 220879431 220885059
776 ENSG00000136631 1 150067279 150145329
777 ENSG00000136634 1 206767602 206774541
778 ENSG00000136636 1 215567304 215621807
779 ENSG00000136643 1 213051233 213274774
780 ENSG00000137936 1 93561741 93847150
781 ENSG00000137941 1 83865024 83999150
782 ENSG00000137942 1 93448118 93554661
783 ENSG00000137944 1 88935773 88992953
784 ENSG00000137947 1 88852633 88891944
785 ENSG00000137948 1 91949343 92014426
786 ENSG00000137955 1 75786197 75795086
787 ENSG00000137959 1 78619902 78646145
788 ENSG00000137960 1 77979542 78138444
789 ENSG00000137962 1 94148988 94275068
790 ENSG00000137965 1 78649796 78664078
791 ENSG00000137968 1 75202129 75611114
792 ENSG00000137970 1 96678874 96679620
793 ENSG00000137975 1 86424171 86456553
794 ENSG00000137976 1 84398484 84415018
795 ENSG00000137992 1 100186919 100249834
796 ENSG00000137996 1 100266216 100292769
797 ENSG00000138002 2 27444377 27489805
798 ENSG00000138018 2 26308547 26395885
799 ENSG00000138028 2 27098889 27119128
800 ENSG00000138029 2 26243170 26290465
801 ENSG00000138030 2 27086747 27100762
802 ENSG00000138031 2 24819169 24920237
803 ENSG00000138032 2 44167969 44244384
804 ENSG00000138035 2 55634061 55693863
805 ENSG00000138036 2 43774039 43810010
806 ENSG00000138039 2 48686774 48755730
807 ENSG00000138050 2 39736060 39779267
808 ENSG00000138061 2 38066973 38109902
809 ENSG00000138068 2 37167820 37196598
810 ENSG00000138073 2 27130756 27134666
811 ENSG00000138074 2 27199587 27212958
812 ENSG00000138075 2 43812472 43838865
813 ENSG00000138078 2 44316281 44361862
814 ENSG00000138079 2 44275458 44321494
815 ENSG00000138080 2 27078615 27086403
816 ENSG00000138081 2 47789316 47906498
817 ENSG00000138083 2 44941702 44946071
818 ENSG00000138085 2 27212041 27217178
819 ENSG00000138092 2 24793136 24822376
820 ENSG00000138095 2 43886224 43996226
821 ENSG00000138100 2 27282429 27307439
822 ENSG00000138101 2 25377198 25673647
823 ENSG00000142224 1 206770764 206842981
824 ENSG00000142583 1 9035106 9088478
825 ENSG00000142599 1 8352397 8848921
826 ENSG00000142606 1 2590639 2633016
827 ENSG00000142609 1 1921951 2003837
828 ENSG00000142611 1 3069168 3438621
829 ENSG00000142615 1 15456728 15472091
830 ENSG00000142619 1 17249098 17284233
831 ENSG00000142621 1 15236521 15400283
832 ENSG00000142623 1 17205128 17246007
833 ENSG00000142627 1 16124337 16156069
834 ENSG00000142632 1 16197854 16212652
835 ENSG00000142634 1 15409888 15430339
836 ENSG00000142655 1 10472288 10630758
837 ENSG00000142657 1 10398592 10420511
838 ENSG00000142661 1 24056035 24112135
839 ENSG00000142669 1 26280086 26281522
840 ENSG00000142675 1 26177484 26189884
841 ENSG00000142676 1 23691742 23696835
842 ENSG00000142677 1 24119771 24143140
843 ENSG00000142684 1 26169908 26170873
844 ENSG00000142686 1 35713877 35718894
845 ENSG00000142687 1 35433492 35557950
846 ENSG00000142694 1 36322030 36324154
847 ENSG00000142698 1 34166883 34219131
848 ENSG00000142700 1 50417550 50423443
849 ENSG00000142733 1 27354067 27366961
850 ENSG00000142748 1 27369110 27374824
851 ENSG00000142751 1 26876132 26890283
852 ENSG00000142765 1 27342020 27353937
853 ENSG00000142784 1 27234632 27308636
854 ENSG00000142789 1 22001657 22012542
855 ENSG00000142794 1 21440128 21485005
856 ENSG00000142798 1 21822244 21937310
857 ENSG00000142856 1 63440770 63593721
858 ENSG00000142864 1 67407810 67430415
859 ENSG00000142867 1 85265776 85276632
860 ENSG00000142871 1 85580761 85584589
861 ENSG00000142875 1 84078062 84238498
862 ENSG00000142892 1 77088989 77219430
863 ENSG00000142910 1 31576485 31587686
864 ENSG00000142920 1 33081104 33123492
865 ENSG00000142937 1 44775251 44778779
866 ENSG00000142945 1 44739818 44767767
867 ENSG00000142949 1 43525187 43623666
868 ENSG00000142959 1 44783585 44788170
869 ENSG00000142961 1 46607719 46616811
870 ENSG00000142973 1 46757838 46819413
871 ENSG00000143001 1 54980628 54992288
872 ENSG00000143006 1 53459399 53467488
873 ENSG00000143013 1 87328880 87348923
874 ENSG00000143028 1 109466546 109482134
875 ENSG00000143032 1 90711539 90717302
876 ENSG00000143033 1 93079235 93139079
877 ENSG00000143036 1 94820342 94895246
878 ENSG00000143061 1 116574399 116667755
879 ENSG00000143067 1 119619377 119648266
880 ENSG00000143079 1 112396214 112463456
881 ENSG00000143093 1 110031577 110074641
882 ENSG00000143105 1 110517217 110519175
883 ENSG00000143106 1 109399042 109426448
884 ENSG00000143107 1 108712908 108742749
885 ENSG00000143110 1 111473792 111478512
886 ENSG00000143119 1 110871188 110899922
887 ENSG00000143125 1 110451149 110457358
888 ENSG00000143126 1 109249539 109275751
889 ENSG00000143127 1 145891208 145910111
890 ENSG00000143147 1 168079542 168137667
891 ENSG00000143149 1 165662216 165698562
892 ENSG00000143153 1 169105697 169310992
893 ENSG00000143155 1 168178962 168202109
894 ENSG00000143156 1 169132531 169367948
895 ENSG00000143157 1 166839447 166856359
896 ENSG00000143158 1 167916675 167937072
897 ENSG00000143162 1 167529117 167553805
898 ENSG00000143164 1 167935783 168075843
899 ENSG00000143167 1 167052836 167166479
900 ENSG00000143171 1 165400922 165445355
901 ENSG00000143178 1 168280877 168314426
902 ENSG00000143179 1 165827614 165911618
903 ENSG00000143183 1 165724293 165827755
904 ENSG00000143184 1 168576605 168582069
905 ENSG00000143185 1 168540768 168543997
906 ENSG00000143190 1 167220876 167427345
907 ENSG00000143194 1 166975582 167022214
908 ENSG00000143195 1 166895711 166975540
909 ENSG00000143196 1 168695468 168729206
910 ENSG00000143198 1 165631213 165661796
911 ENSG00000143199 1 167809386 167914215
912 ENSG00000143207 1 175944831 176207286
913 ENSG00000143217 1 161070998 161089558
914 ENSG00000143222 1 161152776 161158856
915 ENSG00000143224 1 161166056 161178013
916 ENSG00000143226 1 161505430 161524013
917 ENSG00000143228 1 163266576 163355764
918 ENSG00000143248 1 163111121 163321791
919 ENSG00000143252 1 161314381 161363206
920 ENSG00000143256 1 161100556 161118055
921 ENSG00000143257 1 161229666 161238244
922 ENSG00000143258 1 161159450 161165723
923 ENSG00000143278 1 197038741 197067260
924 ENSG00000143294 1 156750610 156800815
925 ENSG00000143297 1 157513377 157552515
926 ENSG00000143303 1 156728442 156736960
927 ENSG00000143314 1 156737303 156741590
928 ENSG00000143315 1 160024953 160031990
929 ENSG00000143318 1 160190575 160201886
930 ENSG00000143319 1 156721891 156728766
931 ENSG00000143320 1 156699606 156705816
932 ENSG00000143321 1 156742109 156766925
933 ENSG00000143322 1 179099330 179229684
934 ENSG00000143324 1 180632022 180890279
935 ENSG00000143333 1 182598623 182604389
936 ENSG00000143337 1 179882042 179920077
937 ENSG00000143340 1 179743291 179816198
938 ENSG00000143341 1 185734391 186190949
939 ENSG00000143344 1 183636085 183928532
940 ENSG00000143353 1 219173869 219212865
941 ENSG00000143355 1 197911902 197935478
942 ENSG00000143363 1 151008420 151035713
943 ENSG00000143365 1 151806071 151831845
944 ENSG00000143367 1 151540305 151583583
945 ENSG00000143368 1 149923317 149927803
946 ENSG00000143369 1 150508062 150513789
947 ENSG00000143373 1 151281618 151292176
948 ENSG00000143374 1 150487414 150507602
949 ENSG00000143375 1 151510510 151538692
950 ENSG00000143376 1 151612006 151699091
951 ENSG00000143379 1 150926263 150964744
952 ENSG00000143382 1 150549369 150560937
953 ENSG00000143384 1 150560895 150579738
954 ENSG00000143387 1 150794880 150809577
955 ENSG00000143390 1 151340640 151347326
956 ENSG00000143393 1 151291797 151327715
957 ENSG00000143398 1 151197949 151249536
958 ENSG00000143401 1 150218417 150236156
959 ENSG00000143409 1 150996549 151008376
960 ENSG00000143412 1 150982249 150995634
961 ENSG00000143416 1 151364304 151372707
962 ENSG00000143418 1 150960583 150975003
963 ENSG00000143420 1 150600851 150629612
964 ENSG00000143434 1 151131685 151146631
965 ENSG00000143436 1 151759647 151763496
966 ENSG00000143437 1 150809713 150876708
967 ENSG00000143442 1 151402724 151459494
968 ENSG00000143443 1 151047751 151051986
969 ENSG00000143450 1 151762899 151771334
970 ENSG00000143452 1 150698060 150720895
971 ENSG00000143457 1 150646230 150697154
972 ENSG00000143458 1 151070578 151125542
973 ENSG00000143469 1 209900923 210171389
974 ENSG00000143473 1 210676823 211134165
975 ENSG00000143476 1 212035553 212107400
976 ENSG00000143479 1 206635536 206684419
977 ENSG00000143486 1 206571292 206612465
978 ENSG00000143493 1 211940399 212035557
979 ENSG00000143494 1 212950520 212992037
980 ENSG00000143498 1 222557902 222589933
981 ENSG00000143499 1 214281102 214337131
982 ENSG00000143502 1 223220819 223364233
983 ENSG00000143507 1 221701424 221742089
984 ENSG00000143512 1 222522258 222548104
985 ENSG00000143514 1 223779893 223845954
986 ENSG00000143515 1 154325525 154351304
987 ENSG00000143520 1 152348735 152360006
988 ENSG00000143536 1 152409243 152414263
989 ENSG00000143537 1 155050566 155062775
990 ENSG00000143543 1 153974269 153977674
991 ENSG00000143545 1 153981617 153986358
992 ENSG00000143546 1 153390032 153391073
993 ENSG00000143549 1 154155304 154194648
994 ENSG00000143552 1 153992685 154155116
995 ENSG00000143553 1 153658703 153661852
996 ENSG00000143554 1 153774354 153780157
997 ENSG00000143556 1 153457744 153460651
998 ENSG00000143569 1 154220179 154271510
999 ENSG00000143570 1 153959099 153968184
1000 ENSG00000143575 1 154272589 154275875
1001 ENSG00000143578 1 153967534 153974361
1002 ENSG00000143590 1 155078837 155087538
1003 ENSG00000143595 1 154321090 154325325
1004 ENSG00000143603 1 154697455 154870281
1005 ENSG00000143612 1 154206696 154220637
1006 ENSG00000143614 1 153789030 153923360
1007 ENSG00000143621 1 153661788 153671028
1008 ENSG00000143622 1 155897808 155911404
1009 ENSG00000143624 1 153728050 153774808
1010 ENSG00000143627 1 155289293 155301438
1011 ENSG00000143630 1 155277463 155289848
1012 ENSG00000143631 1 152302165 152325239
1013 ENSG00000143632 1 229430365 229434104
1014 ENSG00000143633 1 231223763 231241187
1015 ENSG00000143641 1 230057990 230282122
1016 ENSG00000143643 1 230906243 230978875
1017 ENSG00000143653 1 246724409 246768137
1018 ENSG00000143669 1 235661041 235883640
1019 ENSG00000143674 1 233327724 233385148
1020 ENSG00000143702 1 243124428 243255348
1021 ENSG00000143727 2 264140 278283
1022 ENSG00000143740 1 227728200 227781826
1023 ENSG00000143742 1 225777813 225790468
1024 ENSG00000143748 1 224227334 224330189
1025 ENSG00000143751 1 225982702 225999343
1026 ENSG00000143753 1 224175756 224193441
1027 ENSG00000143756 1 224114111 224162047
1028 ENSG00000143761 1 228082660 228099212
1029 ENSG00000143768 1 225936598 225941383
1030 ENSG00000143771 1 224356858 224379459
1031 ENSG00000143772 1 226631690 226739323
1032 ENSG00000143774 1 228139962 228148984
1033 ENSG00000143776 1 226989865 227318492
1034 ENSG00000143786 1 224434660 224740554
1035 ENSG00000143793 1 228100726 228105411
1036 ENSG00000143797 2 8852690 9003709
1037 ENSG00000143799 1 226360210 226408154
1038 ENSG00000143801 1 226870184 226927726
1039 ENSG00000143811 1 225919877 225924340
1040 ENSG00000143815 1 225401502 225428925
1041 ENSG00000143816 1 227918656 227947932
1042 ENSG00000143819 1 225810124 225845563
1043 ENSG00000143839 1 204154819 204190324
1044 ENSG00000143842 1 204073115 204127743
1045 ENSG00000143845 1 204131062 204152044
1046 ENSG00000143847 1 203026491 203078740
1047 ENSG00000143850 1 204218853 204377665
1048 ENSG00000143851 1 202147013 202161588
1049 ENSG00000143858 1 202590596 202710454
1050 ENSG00000143862 1 202133404 202144743
1051 ENSG00000143867 2 19351485 19358623
1052 ENSG00000143869 2 20667144 20679243
1053 ENSG00000143870 2 10783391 10837977
1054 ENSG00000143878 2 20447074 20449440
1055 ENSG00000143882 2 10721100 10785110
1056 ENSG00000143889 2 38561969 38603586
1057 ENSG00000143891 2 38666081 38741237
1058 ENSG00000143919 2 44361947 44772592
1059 ENSG00000143921 2 43831942 43882988
1060 ENSG00000143924 2 42169353 42332548
1061 ENSG00000143933 2 47160084 47176921
1062 ENSG00000143942 2 53767804 53775196
1063 ENSG00000143947 2 55231903 55235853
1064 ENSG00000143970 2 25733753 25878487
1065 ENSG00000143994 2 27123789 27130812
1066 ENSG00000145063 2 11105317 11132821
1067 ENSG00000146463 1 35268709 35422058
1068 ENSG00000149527 1 2425980 2505532
1069 ENSG00000150337 1 149782671 149791675
1070 ENSG00000150681 1 192158462 192185815
1071 ENSG00000150732 1 188067298 188067525
1072 ENSG00000150873 2 11133128 11151317
1073 ENSG00000150938 2 36355778 36551135
1074 ENSG00000151353 2 663877 677406
1075 ENSG00000151360 2 3658200 3702671
1076 ENSG00000151379 2 17816460 17817798
